Time,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment,ID,Positionx,Positionz,Positiony,Up,Right,Down,Left,Distance,Speed,Direction,Speed Change,Direction Change,Experiment
122.5,,,,,,,,,,,,,,1,72.0,-0.59,0.0,-2.44,0.0,1.0,0.0,0.0,2.51,0.02,-1.57,0.6799999999999999,2.79,1,,,,,,,,,,,,,,1,43.0,0.18,0.0,-1.05,1.0,0.0,0.0,0.0,1.07,0.0,1.28,0.06,1.0799999999999998,1,79.0,0.59,0.0,-0.14,1.0,1.0,0.0,0.0,0.61,1.53,1.15,,,1,64.0,-0.11,0.0,-0.86,1.0,0.0,0.0,0.0,0.87,0.18,1.57,-0.13999999999999999,-1.57,1,55.0,-0.86,0.0,-1.58,0.0,1.0,0.0,0.0,1.8,0.19,-2.82,0.07,-0.713185307179586,1,,,,,,,,,,,,,,1,51.0,-0.51,0.0,-1.67,1.0,0.0,1.0,0.0,1.75,0.13,0.32,0.04000000000000001,0.3,1,68.0,0.31,0.0,-2.14,0.0,0.0,0.0,1.0,2.16,0.0,2.32,0.62,-0.3899999999999999,1,71.0,-0.03,0.0,-2.37,0.0,1.0,0.0,1.0,2.37,0.0,-1.79,0.0,0.0,1,40.0,0.52,0.0,-1.56,1.0,0.0,1.0,0.0,1.64,0.2,0.0,0.07,2.91,1,,,,,,,,,,,,,,1,52.0,-0.62,0.0,-1.04,1.0,0.0,1.0,0.0,1.21,0.0,-2.03,0.08,-1.1131853071795863,1,45.0,-3.48,0.0,-8.59,0.0,0.0,1.0,0.0,9.27,1.02,1.91,0.45999999999999996,-0.3699999999999999,1,41.0,-0.16,0.0,-1.35,1.0,0.0,1.0,1.0,1.36,0.0,1.5,0.16,0.19999999999999996,1,78.0,-0.59,0.0,-8.73,0.0,0.0,0.0,0.0,8.75,1.05,1.32,-0.8600000000000001,-2.5700000000000003,1,81.0,-0.59,0.0,-7.9,0.0,0.0,0.0,0.0,7.92,0.02,1.57,2.17,-0.42000000000000015,1,50.0,-0.3,0.0,-4.29,0.0,0.0,0.0,0.0,4.3,1.5,1.42,-1.18,2.9731853071795866,1,74.0,-0.55,0.0,-5.74,0.0,0.0,0.0,0.0,5.77,0.51,1.41,0.42000000000000004,-0.09999999999999987,1,75.0,0.34,0.0,-4.54,0.0,0.0,0.0,1.0,4.55,1.57,1.76,-0.65,-0.1499999999999999,1,66.0,0.31,0.0,-1.28,1.0,0.0,1.0,0.0,1.32,0.18,2.68,-0.03999999999999998,-0.9700000000000002,1
123.0,,,,,,,,,,,,,,1,72.0,-0.47,0.0,-2.11,1.0,1.0,0.0,0.0,2.16,0.7,1.22,-0.6599999999999999,0.3500000000000001,1,62.0,0.84,0.0,-9.96,0.0,0.0,0.0,0.0,10.0,,,,,1,43.0,0.16,0.0,-1.03,0.0,0.0,1.0,1.0,1.04,0.06,2.36,-0.06,0.0,1,,,,,,,,,,,,,,1,64.0,-0.09,0.0,-0.86,0.0,1.0,0.0,0.0,0.86,0.04,0.0,0.5599999999999999,1.3,1,55.0,-0.98,0.0,-1.53,0.0,1.0,0.0,0.0,1.82,0.26,2.75,-0.23,-0.3900000000000001,1,,,,,,,,,,,,,,1,51.0,-0.44,0.0,-1.62,0.0,0.0,1.0,1.0,1.68,0.17,0.62,-0.07,-0.62,1,68.0,0.2,0.0,-1.85,0.0,1.0,1.0,1.0,1.86,0.62,1.93,-0.6,2.7831853071795862,1,71.0,-0.03,0.0,-2.37,1.0,0.0,0.0,0.0,2.37,0.0,-1.79,0.0,0.0,1,40.0,0.39,0.0,-1.53,1.0,0.0,0.0,1.0,1.58,0.27,2.91,-0.19,3.133185307179586,1,,,,,,,,,,,,,,1,52.0,-0.66,0.0,-1.04,1.0,1.0,1.0,0.0,1.23,0.08,3.14,0.31,-2.72,1,45.0,-3.46,0.0,-7.85,0.0,0.0,0.0,0.0,8.58,1.48,1.54,-0.95,-0.16000000000000014,1,41.0,-0.17,0.0,-1.27,1.0,1.0,1.0,0.0,1.28,0.16,1.7,-0.01999999999999999,0.010000000000000009,1,78.0,-0.56,0.0,-8.82,0.0,0.0,0.0,0.0,8.84,0.19,-1.25,1.11,2.08,1,81.0,-0.14,0.0,-6.9,0.0,0.0,0.0,0.0,6.9,2.19,1.15,-1.5899999999999999,-0.17999999999999994,1,50.0,-0.35,0.0,-4.44,0.0,1.0,0.0,0.0,4.45,0.32,-1.89,1.22,-2.2731853071795864,1,74.0,-0.43,0.0,-5.29,0.0,0.0,0.0,0.0,5.31,0.93,1.31,-0.12,0.10999999999999988,1,75.0,0.32,0.0,-4.08,0.0,0.0,0.0,1.0,4.09,0.92,1.61,0.5399999999999999,0.19999999999999996,1,66.0,0.3,0.01,-1.21,1.0,0.0,1.0,0.0,1.25,0.14,1.71,0.85,0.6699999999999999,1
123.5,,,,,,,,,,,,,,1,72.0,-0.47,0.0,-2.09,1.0,1.0,0.0,0.0,2.14,0.04,1.57,0.13,-0.3600000000000001,1,62.0,0.65,0.0,-9.32,0.0,0.0,1.0,0.0,9.34,1.34,1.86,-0.45000000000000007,-0.4500000000000002,1,43.0,0.16,0.0,-1.03,1.0,0.0,1.0,1.0,1.04,0.0,2.36,0.84,-0.98,1,,,,,,,,,,,,,,1,64.0,-0.01,-0.01,-0.57,0.0,1.0,1.0,0.0,0.57,0.6,1.3,,,1,55.0,-0.99,0.0,-1.52,0.0,1.0,0.0,0.0,1.81,0.03,2.36,0.09,2.1831853071795866,1,,,,,,,,,,,,,,1,51.0,-0.39,0.0,-1.62,0.0,0.0,1.0,1.0,1.67,0.1,0.0,0.39,1.94,1,68.0,0.2,0.0,-1.86,0.0,1.0,1.0,1.0,1.87,0.02,-1.57,-0.02,0.0,1,71.0,-0.03,0.0,-2.37,1.0,0.0,0.0,0.0,2.37,0.0,-1.79,0.0,0.0,1,40.0,0.43,0.0,-1.54,0.0,0.0,0.0,1.0,1.6,0.08,-0.24,0.38999999999999996,2.63,1,57.0,0.72,0.0,-9.97,1.0,0.0,0.0,0.0,10.0,,,,,1,52.0,-0.48,0.0,-0.96,1.0,1.0,1.0,0.0,1.07,0.39,0.42,-0.35000000000000003,-2.4499999999999997,1,45.0,-3.41,0.0,-7.59,0.0,0.0,0.0,0.0,8.32,0.53,1.38,0.38,0.08000000000000007,1,41.0,-0.18,0.0,-1.2,1.0,1.0,1.0,0.0,1.21,0.14,1.71,0.26,-0.18999999999999995,1,78.0,-0.12,0.0,-8.34,0.0,0.0,0.0,0.0,8.34,1.3,0.83,-1.28,0.7400000000000001,1,81.0,0.03,0.0,-6.65,0.0,0.0,0.0,0.0,6.65,0.6,0.97,0.87,0.9199999999999999,1,50.0,-0.75,0.0,-3.78,0.0,0.0,0.0,0.0,3.85,1.54,2.12,-0.99,-1.0,1,74.0,-0.37,0.0,-4.89,0.0,0.0,0.0,0.0,4.9,0.81,1.42,-0.030000000000000027,0.15000000000000013,1,75.0,0.15,0.0,-3.37,0.0,0.0,0.0,0.0,3.37,1.46,1.81,-1.46,0.0,1,66.0,-0.06,0.01,-0.87,1.0,0.0,0.0,0.0,0.87,0.99,2.38,0.79,-0.009999999999999787,1
124.0,,,,,,,,,,,,,,1,72.0,-0.44,0.0,-2.01,0.0,1.0,0.0,0.0,2.06,0.17,1.21,-0.09000000000000001,-0.41999999999999993,1,62.0,0.72,0.0,-8.88,0.0,0.0,1.0,0.0,8.91,0.89,1.41,0.2799999999999999,0.31000000000000005,1,43.0,0.24,0.0,-0.62,0.0,0.0,0.0,1.0,0.66,0.84,1.38,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,55.0,-1.0,0.0,-1.58,0.0,1.0,0.0,1.0,1.87,0.12,-1.74,0.4,1.43,1,,,,,,,,,,,,,,1,51.0,-0.48,0.0,-1.39,0.0,0.0,1.0,0.0,1.47,0.49,1.94,-0.3,-1.6199999999999999,1,68.0,0.2,0.0,-1.86,1.0,0.0,1.0,1.0,1.87,0.0,-1.57,0.0,0.0,1,71.0,-0.03,0.0,-2.37,1.0,0.0,0.0,0.0,2.37,0.0,-1.79,0.0,0.0,1,40.0,0.26,0.0,-1.38,0.0,0.0,1.0,0.0,1.4,0.47,2.39,-0.14999999999999997,-2.39,1,57.0,0.45,0.0,-9.26,1.0,0.0,0.0,0.0,9.27,1.52,1.93,-1.31,-2.99,1,52.0,-0.49,0.0,-0.98,0.0,1.0,1.0,0.0,1.1,0.04,-2.03,-0.02,-1.1131853071795863,1,45.0,-3.36,0.0,-7.14,0.0,0.0,0.0,0.0,7.89,0.91,1.46,0.45000000000000007,-0.1399999999999999,1,41.0,-0.17,0.0,-1.0,1.0,1.0,1.0,1.0,1.01,0.4,1.52,-0.36000000000000004,-1.52,1,78.0,-0.12,0.0,-8.33,0.0,0.0,0.0,0.0,8.33,0.02,1.57,0.14,-0.6900000000000001,1,81.0,-0.2,0.0,-5.95,0.0,0.0,0.0,0.0,5.95,1.47,1.89,-1.41,2.5031853071795864,1,50.0,-0.63,0.0,-3.53,0.0,1.0,0.0,0.0,3.59,0.55,1.12,0.53,0.18999999999999995,1,74.0,-0.37,0.0,-4.5,0.0,0.0,0.0,0.0,4.52,0.78,1.57,-0.48000000000000004,0.1299999999999999,1,75.0,0.15,0.0,-3.37,0.0,0.0,0.0,1.0,3.37,0.0,1.81,0.0,0.0,1,66.0,-0.7,0.01,-0.25,0.0,0.0,1.0,0.0,0.74,1.78,2.37,,,1
124.5,53.0,2.05,0.0,-9.19,0.0,0.0,0.0,0.0,9.42,,,,,1,72.0,-0.41,0.0,-1.98,1.0,1.0,0.0,1.0,2.02,0.08,0.79,-0.08,0.0,1,62.0,0.63,0.0,-8.3,0.0,0.0,0.0,1.0,8.32,1.17,1.72,-0.08999999999999986,0.13000000000000012,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,55.0,-0.75,0.0,-1.66,1.0,1.0,0.0,0.0,1.82,0.52,-0.31,-0.28,-0.3,1,,,,,,,,,,,,,,1,51.0,-0.39,0.0,-1.36,0.0,0.0,1.0,0.0,1.41,0.19,0.32,-0.13,0.0,1,68.0,0.2,0.0,-1.86,1.0,0.0,1.0,1.0,1.87,0.0,-1.57,0.0,0.0,1,71.0,-0.03,0.0,-2.37,0.0,0.0,0.0,1.0,2.37,0.0,-1.79,0.0,0.0,1,40.0,0.42,0.0,-1.38,0.0,0.0,0.0,1.0,1.44,0.32,0.0,0.24999999999999994,0.74,1,57.0,0.5,0.0,-9.35,0.0,0.0,0.0,0.0,9.36,0.21,-1.06,1.78,2.81,1,52.0,-0.5,0.0,-0.98,0.0,1.0,0.0,0.0,1.1,0.02,3.14,-0.02,0.0,1,45.0,-3.19,0.0,-6.48,0.0,0.0,0.0,0.0,7.22,1.36,1.32,0.3799999999999999,-0.13000000000000012,1,41.0,-0.15,0.0,-1.0,0.0,1.0,1.0,1.0,1.01,0.04,0.0,0.0,1.57,1,78.0,-0.07,0.0,-8.27,0.0,0.0,0.0,0.0,8.27,0.16,0.88,1.62,0.43000000000000005,1,81.0,-0.21,0.0,-5.98,0.0,0.0,0.0,0.0,5.98,0.06,-1.89,1.78,-3.043185307179586,1,50.0,-0.49,0.0,-3.01,1.0,1.0,0.0,0.0,3.05,1.08,1.31,0.51,0.020000000000000018,1,74.0,-0.39,0.0,-4.35,0.0,0.0,0.0,0.0,4.37,0.3,1.7,0.36000000000000004,-0.010000000000000009,1,75.0,0.15,0.0,-3.37,0.0,0.0,0.0,0.0,3.37,0.0,1.81,0.0,0.0,1,,,,,,,,,,,,,,1
125.0,53.0,2.23,0.0,-8.69,0.0,0.0,0.0,0.0,8.97,1.06,1.23,-0.8800000000000001,0.7999999999999998,1,72.0,-0.41,0.0,-1.98,0.0,1.0,1.0,0.0,2.02,0.0,0.79,0.16,0.6599999999999999,1,62.0,0.48,0.0,-7.78,1.0,0.0,1.0,0.0,7.79,1.08,1.85,-0.5000000000000001,-0.31000000000000005,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,55.0,-0.65,0.0,-1.73,0.0,1.0,0.0,0.0,1.85,0.24,-0.61,-0.24,0.0,1,,,,,,,,,,,,,,1,51.0,-0.36,0.0,-1.35,1.0,0.0,1.0,0.0,1.4,0.06,0.32,0.38,1.25,1,68.0,0.2,0.0,-1.86,0.0,0.0,1.0,1.0,1.87,0.0,-1.57,0.51,-2.7831853071795862,1,71.0,-0.03,0.0,-2.37,0.0,0.0,0.0,1.0,2.37,0.0,-1.79,0.0,0.0,1,40.0,0.63,0.0,-1.19,1.0,0.0,0.0,1.0,1.35,0.57,0.74,-0.14999999999999997,2.453185307179586,1,57.0,0.32,0.0,-8.37,1.0,0.0,0.0,0.0,8.38,1.99,1.75,0.9200000000000002,0.7799999999999998,1,52.0,-0.5,0.0,-0.98,0.0,1.0,0.0,0.0,1.1,0.0,3.14,0.02,-3.14,1,45.0,-2.87,0.0,-5.67,0.0,0.0,0.0,0.0,6.35,1.74,1.19,0.1200000000000001,-0.010000000000000009,1,41.0,-0.15,0.0,-0.98,0.0,0.0,1.0,1.0,0.99,0.04,1.57,0.45,-0.24,1,78.0,0.16,0.0,-7.41,0.0,0.0,0.0,0.0,7.41,1.78,1.31,-1.24,-0.040000000000000036,1,81.0,-0.01,0.0,-5.08,0.0,0.0,0.0,0.0,5.08,1.84,1.35,-1.71,0.5399999999999998,1,50.0,-0.3,0.0,-2.24,1.0,0.0,0.0,0.0,2.26,1.59,1.33,-1.1600000000000001,0.04999999999999982,1,74.0,-0.43,0.0,-4.02,0.0,0.0,0.0,0.0,4.04,0.66,1.69,0.06999999999999995,-0.3999999999999999,1,75.0,0.15,0.0,-3.37,0.0,0.0,0.0,0.0,3.37,0.0,1.81,0.78,-0.55,1,,,,,,,,,,,,,,1
125.5,53.0,2.19,0.0,-8.61,0.0,0.0,0.0,0.0,8.88,0.18,2.03,0.74,-0.8799999999999999,1,72.0,-0.4,0.0,-1.9,1.0,1.0,0.0,0.0,1.94,0.16,1.45,-0.13,-2.24,1,62.0,0.49,0.0,-7.49,0.0,0.0,0.0,1.0,7.51,0.58,1.54,-0.08999999999999997,-0.30000000000000004,1,,,,,,,,,,,,,,1,79.0,-1.75,0.0,-9.84,0.0,0.0,0.0,0.0,9.99,,,,,1,,,,,,,,,,,,,,1,55.0,-0.65,0.0,-1.73,0.0,1.0,0.0,0.0,1.85,0.0,-0.61,0.2,-1.06,1,,,,,,,,,,,,,,1,51.0,-0.36,0.0,-1.13,0.0,1.0,1.0,0.0,1.19,0.44,1.57,-0.28,-0.24,1,68.0,0.11,0.0,-1.62,0.0,1.0,0.0,1.0,1.62,0.51,1.93,-0.45,-2.7199999999999998,1,71.0,-0.03,0.0,-2.37,0.0,0.0,0.0,1.0,2.37,0.0,-1.79,0.0,0.0,1,40.0,0.42,0.0,-1.2,0.0,0.0,0.0,1.0,1.27,0.42,-3.09,0.08000000000000002,2.8099999999999996,1,57.0,-0.87,0.0,-7.53,0.0,0.0,0.0,0.0,7.58,2.91,2.53,-0.77,-0.8999999999999999,1,52.0,-0.49,0.0,-0.98,0.0,1.0,0.0,0.0,1.1,0.02,0.0,-0.02,0.0,1,45.0,-2.52,0.0,-4.81,0.0,0.0,0.0,0.0,5.43,1.86,1.18,0.0,-0.09999999999999987,1,41.0,-0.09,0.0,-0.74,0.0,1.0,1.0,0.0,0.75,0.49,1.33,,,1,78.0,0.24,0.0,-7.15,0.0,0.0,1.0,0.0,7.15,0.54,1.27,1.4,0.9199999999999999,1,81.0,-0.03,0.0,-5.02,0.0,0.0,0.0,0.0,5.02,0.13,1.89,1.67,-0.029999999999999805,1,50.0,-0.26,0.0,-2.03,0.0,0.0,0.0,1.0,2.05,0.43,1.38,0.04999999999999999,0.32000000000000006,1,74.0,-0.33,0.0,-3.67,0.0,0.0,1.0,0.0,3.68,0.73,1.29,-0.010000000000000009,-0.25,1,75.0,0.27,0.0,-3.0,1.0,0.0,0.0,0.0,3.01,0.78,1.26,-0.78,0.0,1,,,,,,,,,,,,,,1
126.0,53.0,2.38,0.0,-8.19,0.0,0.0,0.0,0.0,8.53,0.92,1.15,0.64,0.5900000000000001,1,72.0,-0.39,0.0,-1.91,1.0,1.0,0.0,0.0,1.95,0.03,-0.79,-0.009999999999999998,2.3600000000000003,1,62.0,0.57,0.0,-7.26,0.0,0.0,0.0,0.0,7.28,0.49,1.24,0.95,0.17999999999999994,1,,,,,,,,,,,,,,1,79.0,-1.87,0.0,-8.6,0.0,0.0,0.0,0.0,8.8,2.49,1.67,-0.8000000000000003,-0.20999999999999996,1,,,,,,,,,,,,,,1,55.0,-0.66,0.0,-1.83,0.0,1.0,0.0,0.0,1.95,0.2,-1.67,-0.06,1.81,1,,,,,,,,,,,,,,1,51.0,-0.34,0.0,-1.05,0.0,1.0,0.0,0.0,1.1,0.16,1.33,0.07999999999999999,0.15999999999999992,1,68.0,0.13,0.0,-1.64,0.0,0.0,0.0,1.0,1.65,0.06,-0.79,0.18,2.5300000000000002,1,71.0,-0.03,0.0,-2.37,1.0,0.0,0.0,0.0,2.37,0.0,-1.79,0.0,0.0,1,40.0,0.66,0.0,-1.27,0.0,0.0,0.0,1.0,1.43,0.5,-0.28,-0.37,-2.54,1,57.0,-0.93,0.0,-6.46,0.0,1.0,0.0,0.0,6.53,2.14,1.63,0.36999999999999966,-0.1499999999999999,1,52.0,-0.49,0.0,-0.98,0.0,1.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1,45.0,-2.08,0.0,-3.99,0.0,0.0,0.0,0.0,4.5,1.86,1.08,-0.75,0.11999999999999988,1,,,,,,,,,,,,,,1,78.0,-0.32,0.0,-6.36,0.0,0.0,0.0,1.0,6.37,1.94,2.19,-1.64,-0.69,1,81.0,-0.29,0.0,-4.16,1.0,0.0,0.0,0.0,4.17,1.8,1.86,-1.76,0.1699999999999997,1,50.0,-0.29,0.0,-1.79,0.0,0.0,1.0,0.0,1.81,0.48,1.7,-0.35,2.1131853071795863,1,74.0,-0.15,0.0,-3.36,1.0,0.0,0.0,0.0,3.36,0.72,1.04,-0.13,0.21999999999999997,1,75.0,0.27,0.0,-3.0,1.0,0.0,0.0,1.0,3.01,0.0,1.26,0.02,-2.83,1,,,,,,,,,,,,,,1
126.5,53.0,2.25,0.0,-7.42,0.0,0.0,0.0,0.0,7.75,1.56,1.74,-1.12,0.1499999999999999,1,72.0,-0.39,0.0,-1.9,1.0,1.0,0.0,0.0,1.94,0.02,1.57,0.19,-0.29000000000000004,1,62.0,0.68,0.0,-6.55,0.0,0.0,0.0,0.0,6.59,1.44,1.42,-1.24,-1.42,1,,,,,,,,,,,,,,1,79.0,-1.78,0.0,-7.76,0.0,0.0,0.0,0.0,7.96,1.69,1.46,0.9100000000000001,0.10000000000000009,1,,,,,,,,,,,,,,1,55.0,-0.59,0.0,-1.82,0.0,1.0,0.0,0.0,1.91,0.14,0.14,-0.11000000000000001,2.2199999999999998,1,,,,,,,,,,,,,,1,51.0,-0.33,0.0,-0.93,1.0,1.0,0.0,1.0,0.99,0.24,1.49,-0.21,0.8699999999999999,1,68.0,0.11,0.0,-1.52,0.0,1.0,0.0,1.0,1.52,0.24,1.74,-0.19999999999999998,-2.85,1,71.0,-0.03,0.0,-2.37,1.0,0.0,0.0,0.0,2.37,0.0,-1.79,0.0,0.0,1,40.0,0.6,0.0,-1.29,0.0,0.0,0.0,1.0,1.42,0.13,-2.82,0.27,-3.1131853071795863,1,57.0,-0.82,0.0,-5.21,0.0,0.0,1.0,0.0,5.27,2.51,1.48,0.3900000000000001,-0.040000000000000036,1,52.0,-0.49,0.0,-0.98,1.0,0.0,0.0,0.0,1.1,0.0,0.0,0.02,0.0,1,45.0,-1.88,0.0,-3.47,0.0,0.0,0.0,0.0,3.95,1.11,1.2,-0.18000000000000005,-0.030000000000000027,1,,,,,,,,,,,,,,1,78.0,-0.31,0.0,-6.21,0.0,0.0,0.0,0.0,6.22,0.3,1.5,0.94,0.1499999999999999,1,81.0,-0.3,0.0,-4.14,0.0,0.0,0.0,0.0,4.15,0.04,2.03,-0.04,0.0,1,50.0,-0.34,0.0,-1.83,0.0,0.0,1.0,0.0,1.86,0.13,-2.47,0.24,0.6800000000000002,1,74.0,-0.06,0.0,-3.08,1.0,1.0,0.0,0.0,3.08,0.59,1.26,-0.12999999999999995,0.3999999999999999,1,75.0,0.27,0.0,-3.01,1.0,0.0,0.0,1.0,3.02,0.02,-1.57,0.9,2.43,1,,,,,,,,,,,,,,1
127.0,53.0,2.18,0.0,-7.21,0.0,0.0,0.0,0.0,7.53,0.44,1.89,0.0,0.0,1,72.0,-0.36,0.0,-1.8,0.0,1.0,1.0,0.0,1.84,0.21,1.28,-0.21,0.0,1,62.0,0.78,0.0,-6.55,0.0,0.0,0.0,0.0,6.6,0.2,0.0,0.38999999999999996,1.74,1,43.0,4.94,0.0,-8.35,0.0,0.0,0.0,0.0,9.7,,,,,1,79.0,-1.76,0.0,-6.46,0.0,0.0,0.0,0.0,6.7,2.6,1.56,-0.8800000000000001,-0.19999999999999996,1,,,,,,,,,,,,,,1,55.0,-0.6,0.0,-1.81,0.0,1.0,0.0,0.0,1.91,0.03,2.36,0.44999999999999996,0.0,1,,,,,,,,,,,,,,1,51.0,-0.34,0.0,-0.92,1.0,1.0,0.0,1.0,0.98,0.03,2.36,0.26,-2.15,1,68.0,0.12,0.0,-1.54,0.0,0.0,0.0,1.0,1.54,0.04,-1.11,-0.04,0.0,1,71.0,-0.03,0.0,-2.37,1.0,0.0,1.0,0.0,2.37,0.0,-1.79,0.0,0.0,1,40.0,0.79,0.0,-1.22,0.0,0.0,0.0,1.0,1.45,0.4,0.35,0.53,-2.68,1,57.0,-0.63,0.0,-3.77,0.0,1.0,0.0,0.0,3.82,2.9,1.44,-0.69,-0.15999999999999992,1,52.0,-0.48,0.0,-0.98,1.0,0.0,0.0,0.0,1.09,0.02,0.0,-0.02,0.0,1,45.0,-1.7,0.0,-3.04,0.0,0.0,0.0,0.0,3.48,0.93,1.17,0.82,0.16000000000000014,1,,,,,,,,,,,,,,1,78.0,-0.36,0.0,-5.59,0.0,0.0,0.0,0.0,5.6,1.24,1.65,-0.19999999999999996,-0.7399999999999999,1,81.0,-0.3,0.0,-4.14,0.0,0.0,0.0,1.0,4.15,0.0,2.03,1.5,-0.45999999999999974,1,50.0,-0.38,0.0,-2.01,1.0,0.0,0.0,0.0,2.05,0.37,-1.79,-0.37,0.0,1,74.0,-0.08,0.0,-2.85,1.0,0.0,0.0,0.0,2.85,0.46,1.66,-0.2,-0.24,1,75.0,0.57,0.0,-2.66,0.0,0.0,0.0,1.0,2.72,0.92,0.86,-0.73,1.0299999999999998,1,66.0,-2.36,0.0,-9.72,0.0,0.0,0.0,0.0,10.0,,,,,1
127.5,53.0,2.11,0.0,-7.0,0.0,0.0,0.0,0.0,7.31,0.44,1.89,0.0,-1.89,1,72.0,-0.36,0.0,-1.8,0.0,1.0,1.0,0.0,1.84,0.0,1.28,0.04,0.29000000000000004,1,62.0,0.73,0.0,-6.26,0.0,0.0,0.0,0.0,6.3,0.59,1.74,-0.029999999999999916,-0.24,1,43.0,4.55,0.0,-8.33,0.0,0.0,0.0,0.0,9.49,0.78,3.09,0.7,-0.09999999999999964,1,79.0,-1.58,0.0,-5.62,0.0,0.0,0.0,0.0,5.84,1.72,1.36,-0.24,0.24,1,,,,,,,,,,,,,,1,55.0,-0.77,0.0,-1.64,0.0,1.0,0.0,0.0,1.81,0.48,2.36,-0.48,0.0,1,,,,,,,,,,,,,,1,51.0,-0.2,0.0,-0.89,1.0,0.0,1.0,1.0,0.91,0.29,0.21,-0.20999999999999996,-0.44999999999999996,1,68.0,0.12,0.0,-1.54,0.0,1.0,0.0,1.0,1.54,0.0,-1.11,0.0,0.0,1,71.0,-0.03,0.0,-2.37,1.0,0.0,1.0,1.0,2.37,0.0,-1.79,0.0,0.0,1,40.0,0.47,0.0,-1.56,0.0,0.0,0.0,1.0,1.63,0.93,-2.33,0.17000000000000004,-2.343185307179586,1,57.0,-0.31,0.0,-2.71,1.0,1.0,1.0,0.0,2.73,2.21,1.28,-1.63,2.5731853071795863,1,52.0,-0.48,0.0,-0.98,1.0,0.0,0.0,0.0,1.09,0.0,0.0,0.04,-2.03,1,45.0,-1.49,0.0,-2.19,0.0,0.0,0.0,0.0,2.65,1.75,1.33,0.24,-0.29000000000000004,1,,,,,,,,,,,,,,1,78.0,-0.04,0.0,-5.18,0.0,0.0,0.0,0.0,5.18,1.04,0.91,-0.26,0.08999999999999997,1,81.0,-0.3,0.0,-3.39,1.0,0.0,1.0,0.0,3.4,1.5,1.57,-1.37,1.2499999999999998,1,50.0,-0.38,0.0,-2.01,1.0,0.0,0.0,0.0,2.05,0.0,-1.79,0.0,0.0,1,74.0,-0.06,0.0,-2.72,1.0,0.0,1.0,0.0,2.72,0.26,1.42,0.12,0.10000000000000009,1,75.0,0.54,0.0,-2.57,0.0,0.0,0.0,1.0,2.63,0.19,1.89,0.7,0.020000000000000018,1,66.0,-2.57,0.0,-9.9,0.0,0.0,0.0,0.0,10.23,0.55,-2.43,2.5999999999999996,3.06,1
